REF_AREA,REF_AREA_LABEL,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE
BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,5.031024367,PC_A
CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,5.996854914,PC_A
KHM,Cambodia,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,11.97690888,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-7.823631975,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,4.410839003,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,1.710165285,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,15.48235907,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,7.350810696,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,11.22259498,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,4.064173245,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,4.970596104,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1988,0.470381337,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1988,1.766263428,PC_A
TZA,Tanzania,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,1.24490401,PC_A
THA,Thailand,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,4.647240357,PC_A
TGO,Togo,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,5.555552164,PC_A
TON,Tonga,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,6.558463545,PC_A
TTO,Trinidad and Tobago,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,-4.119419554,PC_A
TUN,Tunisia,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,5.648573237,PC_A
TUR,Türkiye,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,4.241335716,PC_A
TUV,Tuvalu,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,-1.8351,PC_A
UGA,Uganda,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,-3.306380007,PC_A
ARE,United Arab Emirates,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,-3.594476517,PC_A
GBR,United Kingdom,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,3.599381438,PC_A
USA,United States,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,4.169575347,PC_A
URY,Uruguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,1.466536029,PC_A
VUT,Vanuatu,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,1.001623321,PC_A
VEN,"Venezuela, RB",WB_WDI_NY_GDP_MKTP_KD_ZG,1985,0.867445544,PC_A
VNM,Vietnam,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,3.805855668,PC_A
ZMB,Zambia,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,1.615310368,PC_A
ZWE,Zimbabwe,WB_WDI_NY_GDP_MKTP_KD_ZG,1985,6.944387768,PC_A
AFE,Eastern & Southern Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,2.271251783,PC_A
ECU,Ecuador,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,3.464782516,PC_A
EGY,"Egypt, Arab Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1986,4.744525547,PC_A
SLV,El Salvador,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,0.194673038,PC_A
GNQ,Equatorial Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,-2.330556357,PC_A
SWZ,Eswatini,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,12.26447804,PC_A
ETH,Ethiopia,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,9.661612361,PC_A
FJI,Fiji,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,7.749907969,PC_A
FIN,Finland,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,2.755099312,PC_A
FRA,France,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,2.389535545,PC_A
PYF,French Polynesia,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,13.54779453,PC_A
GAB,Gabon,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,-0.803597734,PC_A
GMB,"Gambia, The",WB_WDI_NY_GDP_MKTP_KD_ZG,1986,4.091070741,PC_A
GEO,Georgia,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,-8.175672224,PC_A
DEU,Germany,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,2.287339259,PC_A
GHA,Ghana,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,5.19916068,PC_A
GRC,Greece,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,0.517660006,PC_A
GRL,Greenland,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,7.097322734,PC_A
GRD,Grenada,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,7.19427377,PC_A
GTM,Guatemala,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,0.143049596,PC_A
GIN,Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,3.114040034,PC_A
HTI,Haiti,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,7.374687919,PC_A
HND,Honduras,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,13.0461742,PC_A
HKG,"Hong Kong SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,1980,10.10823101,PC_A
HUN,Hungary,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,0.2,PC_A
ISL,Iceland,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,5.747920729,PC_A
IND,India,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,6.735821529,PC_A
IDN,Indonesia,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,9.880077522,PC_A
IRN,"Iran, Islamic Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1980,-21.59964935,PC_A
IRQ,Iraq,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,24.75372685,PC_A
IRL,Ireland,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,3.079329183,PC_A
ISR,Israel,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,1.670441759,PC_A
ITA,Italy,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,3.430016346,PC_A
JAM,Jamaica,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,-5.714159246,PC_A
JPN,Japan,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,2.817591208,PC_A
JOR,Jordan,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,11.18484646,PC_A
KEN,Kenya,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,5.591976206,PC_A
KIR,Kiribati,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,-1.07936572,PC_A
KOR,"Korea, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1980,-1.52426391,PC_A
KWT,Kuwait,WB_WDI_NY_GDP_MKTP_KD_ZG,1980,-19.41074524,PC_A
ITA,Italy,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,4.194377251,PC_A
JAM,Jamaica,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,3.974302015,PC_A
JPN,Japan,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,6.661636522,PC_A
JOR,Jordan,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,1.462169817,PC_A
KEN,Kenya,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,6.203183823,PC_A
KIR,Kiribati,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,22.0454151,PC_A
KOR,"Korea, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1988,12.13319511,PC_A
KWT,Kuwait,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-10.05261701,PC_A
KGZ,Kyrgyz Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,13.20003006,PC_A
LAO,Lao PDR,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-2.010201053,PC_A
LSO,Lesotho,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,8.601919077,PC_A
LBR,Liberia,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-2.041898164,PC_A
LBY,Libya,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,7.57902336,PC_A
LIE,Liechtenstein,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,5.633798307,PC_A
LUX,Luxembourg,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,8.463285279,PC_A
MAC,"Macao SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,1988,7.810824611,PC_A
MDG,Madagascar,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,3.40692921,PC_A
MWI,Malawi,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,3.1772914,PC_A
MYS,Malaysia,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,9.937719677,PC_A
MDV,Maldives,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,8.730341781,PC_A
MLI,Mali,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,10.80569844,PC_A
KNA,St. Kitts and Nevis,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,6.550345228,PC_A
LCA,St. Lucia,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,3.923731381,PC_A
VCT,St. Vincent and the Grenadines,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,0.438004972,PC_A
SDN,Sudan,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,14.22088459,PC_A
SUR,Suriname,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-6.199999993,PC_A
SWE,Sweden,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,3.353842969,PC_A
CHE,Switzerland,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,1.585477982,PC_A
SYR,Syrian Arab Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,1.682282346,PC_A
TJK,Tajikistan,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-1.200000045,PC_A
TZA,Tanzania,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,4.796519805,PC_A
THA,Thailand,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,9.518946022,PC_A
TGO,Togo,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,0.510162181,PC_A
TON,Tonga,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,2.985637692,PC_A
TTO,Trinidad and Tobago,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-4.561778538,PC_A
TUN,Tunisia,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,6.701371096,PC_A
TUR,Türkiye,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,9.485538842,PC_A
TUV,Tuvalu,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,12.2569,PC_A
UGA,Uganda,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,3.961902789,PC_A
ARE,United Arab Emirates,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,3.381981709,PC_A
GBR,United Kingdom,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,4.562080826,PC_A
USA,United States,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,3.454629669,PC_A
GNB,Guinea-Bissau,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,-3.398287429,PC_A
GUY,Guyana,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,-6.792386689,PC_A
HTI,Haiti,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,0.908181461,PC_A
HND,Honduras,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,6.995867119,PC_A
HKG,"Hong Kong SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,1983,5.976995576,PC_A
HUN,Hungary,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,0.722965872,PC_A
ISL,Iceland,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,-2.151161724,PC_A
IND,India,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,7.288892903,PC_A
IDN,Indonesia,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,4.192967368,PC_A
IRN,"Iran, Islamic Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1983,11.08671685,PC_A
IRQ,Iraq,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,-13.0733124,PC_A
IRL,Ireland,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,-0.244301214,PC_A
ISR,Israel,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,3.359101265,PC_A
ITA,Italy,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,1.169203427,PC_A
JAM,Jamaica,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,1.909078402,PC_A
JPN,Japan,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,3.630198573,PC_A
JOR,Jordan,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,-2.219738554,PC_A
KEN,Kenya,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,1.309050241,PC_A
KIR,Kiribati,WB_WDI_NY_GDP_MKTP_KD_ZG,1983,-9.777941754,PC_A
KOR,"Korea, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1983,13.46680575,PC_A
NER,Niger,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,0.957045973,PC_A
NGA,Nigeria,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,1.919381296,PC_A
NOR,Norway,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,1.038252366,PC_A
OMN,Oman,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,11.75686184,PC_A
PAK,Pakistan,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,4.959768894,PC_A
PLW,Palau,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,5.436506376,PC_A
PAN,Panama,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,1.562247005,PC_A
PNG,Papua New Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,-1.419579884,PC_A
PRY,Paraguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,6.935203911,PC_A
PER,Peru,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,-12.31204145,PC_A
PHL,Philippines,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,6.183918203,PC_A
PRT,Portugal,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,6.440639564,PC_A
PRI,Puerto Rico,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,4.334952398,PC_A
QAT,Qatar,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,6.222211119,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,-0.036534273,PC_A
WSM,Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,3.707313632,PC_A
STP,São Tomé and Príncipe,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,3.135315646,PC_A
SAU,Saudi Arabia,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,0.415193428,PC_A
SEN,Senegal,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,3.973783315,PC_A
MEX,Mexico,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,2.063363226,PC_A
FSM,"Micronesia, Fed. Sts.",WB_WDI_NY_GDP_MKTP_KD_ZG,1987,1.199760048,PC_A
MCO,Monaco,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,2.48457417,PC_A
MNG,Mongolia,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,3.458648471,PC_A
MAR,Morocco,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-0.325004076,PC_A
MOZ,Mozambique,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,14.70000042,PC_A
MMR,Myanmar,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-4.005631786,PC_A
NAM,Namibia,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,3.553769141,PC_A
NRU,Nauru,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-2.81674751,PC_A
NPL,Nepal,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,1.695618266,PC_A
NLD,Netherlands,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,1.931248422,PC_A
NCL,New Caledonia,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,5.700002746,PC_A
NZL,New Zealand,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,0.970838685,PC_A
NIC,Nicaragua,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-0.706352941,PC_A
NER,Niger,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,0.08828136,PC_A
NGA,Nigeria,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,3.200125467,PC_A
NOR,Norway,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,1.753558222,PC_A
OMN,Oman,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-3.440784167,PC_A
PAK,Pakistan,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,6.452343025,PC_A
PLW,Palau,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,5.436505749,PC_A
PAN,Panama,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,-1.809055481,PC_A
PNG,Papua New Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,2.770494832,PC_A
PRY,Paraguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1987,7.582304376,PC_A
USA,United States,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,-0.540550193,PC_A
URY,Uruguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.895344598,PC_A
VEN,"Venezuela, RB",WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.069333202,PC_A
ZMB,Zambia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,6.428158549,PC_A
ZWE,Zimbabwe,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,6.625153618,PC_A
AFE,Eastern & Southern Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,1.374547467,PC_A
AFW,Western & Central Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-2.01383192,PC_A
ARB,Arab World,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-0.045614445,PC_A
CSS,Caribbean small states,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-1.713296675,PC_A
EAR,Early-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,2.894960737,PC_A
EAS,East Asia & Pacific,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,3.552381847,PC_A
EAP,East Asia & Pacific (excluding high income),WB_WDI_NY_GDP_MKTP_KD_ZG,1975,6.722151376,PC_A
TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,1975,6.718188984,PC_A
EMU,Euro area,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-0.769015578,PC_A
ECS,Europe & Central Asia,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-0.677003633,PC_A
EUU,European Union,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-0.580295447,PC_A
FCS,Fragile and conflict affected situations,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,0.426973723,PC_A
HPC,Heavily indebted poor countries (HIPC),WB_WDI_NY_GDP_MKTP_KD_ZG,1975,2.08523413,PC_A
HIC,High income,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-0.078813977,PC_A
IBD,IBRD only,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,4.644844974,PC_A
IBT,IDA & IBRD total,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,3.979876161,PC_A
IDB,IDA blend,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-1.284594015,PC_A
IDX,IDA only,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,0.652306579,PC_A
IDA,IDA total,WB_WDI_NY_GDP_MKTP_KD_ZG,1975,-0.406920659,PC_A
JPN,Japan,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,0.104309022,PC_A
JOR,Jordan,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,2.488894096,PC_A
KAZ,Kazakhstan,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,5,PC_A
KEN,Kenya,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,4.724739947,PC_A
KIR,Kiribati,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,5.266897479,PC_A
KOR,"Korea, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2024,2.003611018,PC_A
XKX,Kosovo,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,4.573097168,PC_A
KWT,Kuwait,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,-2.560111,PC_A
KGZ,Kyrgyz Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,9.040135561,PC_A
LAO,Lao PDR,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,4.130192644,PC_A
LVA,Latvia,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,-0.046108011,PC_A
LSO,Lesotho,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,2.854522532,PC_A
LBR,Liberia,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,4.02185465,PC_A
LBY,Libya,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,1.89995052,PC_A
LTU,Lithuania,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,2.772631245,PC_A
LUX,Luxembourg,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,0.358612539,PC_A
MAC,"Macao SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,2024,7.84960207,PC_A
MDG,Madagascar,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,4.2,PC_A
MWI,Malawi,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,1.673434085,PC_A
MYS,Malaysia,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,5.10545921,PC_A
MDV,Maldives,WB_WDI_NY_GDP_MKTP_KD_ZG,2024,3.494404227,PC_A
PLW,Palau,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,5.436506372,PC_A
PAN,Panama,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-13.37984378,PC_A
PNG,Papua New Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,2.909240484,PC_A
PRY,Paraguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,5.915372066,PC_A
PER,Peru,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-9.441273446,PC_A
PHL,Philippines,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,6.696931105,PC_A
PRT,Portugal,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,7.489107363,PC_A
PRI,Puerto Rico,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,5.888372737,PC_A
QAT,Qatar,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,5.904449501,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,4.498824993,PC_A
WSM,Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-1.442299684,PC_A
STP,São Tomé and Príncipe,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,1.998729951,PC_A
SAU,Saudi Arabia,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,6.600341263,PC_A
SEN,Senegal,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-0.816575488,PC_A
SYC,Seychelles,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,5.32641039,PC_A
SLE,Sierra Leone,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,-7.080000005,PC_A
SGP,Singapore,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,11.26359213,PC_A
SLB,Solomon Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,1.250196329,PC_A
SOM,Federal Republic of Somalia,WB_WDI_NY_GDP_MKTP_KD_ZG,1988,3.415247721,PC_A
SWE,Sweden,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,2.69132319,PC_A
CHE,Switzerland,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,1.858632941,PC_A
SYR,Syrian Arab Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,-7.952928955,PC_A
TJK,Tajikistan,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,3.499999873,PC_A
TZA,Tanzania,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,5.495713446,PC_A
THA,Thailand,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,5.533827767,PC_A
TGO,Togo,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,1.586504315,PC_A
TON,Tonga,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,2.118660865,PC_A
TTO,Trinidad and Tobago,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,-3.279163048,PC_A
TUN,Tunisia,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,-1.446988414,PC_A
TUR,Türkiye,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,7.012031111,PC_A
TUV,Tuvalu,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,22.5855,PC_A
UGA,Uganda,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,0.390086943,PC_A
ARE,United Arab Emirates,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,-14.95813656,PC_A
GBR,United Kingdom,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,4.012329871,PC_A
USA,United States,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,3.462655057,PC_A
URY,Uruguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,8.809808295,PC_A
VUT,Vanuatu,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,-0.150463359,PC_A
VEN,"Venezuela, RB",WB_WDI_NY_GDP_MKTP_KD_ZG,1986,6.079808188,PC_A
VNM,Vietnam,WB_WDI_NY_GDP_MKTP_KD_ZG,1986,2.789291575,PC_A
SYC,Seychelles,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,10.28565461,PC_A
SLE,Sierra Leone,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,0.729999989,PC_A
SGP,Singapore,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,10.15882864,PC_A
SLB,Solomon Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,4.264256713,PC_A
SOM,Federal Republic of Somalia,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,3.80766467,PC_A
ZAF,South Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,2.394795115,PC_A
ESP,Spain,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,4.827030313,PC_A
LKA,Sri Lanka,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,2.299301412,PC_A
KNA,St. Kitts and Nevis,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,5.479794077,PC_A
LCA,St. Lucia,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,8.981004215,PC_A
VCT,St. Vincent and the Grenadines,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,1.405610826,PC_A
SDN,Sudan,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,8.93139369,PC_A
SUR,Suriname,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,4.199999997,PC_A
SWE,Sweden,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,2.654806909,PC_A
CHE,Switzerland,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,4.33079422,PC_A
SYR,Syrian Arab Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1989,-13.64728218,PC_A
